200
589
0
-2,00000409999848
-3,00000409999848
-5,00000410000212
-7,00000410000212
-8,00000410000212
-9,00000410000212
-18,0000041000312
-19,0000041000312
-25,0000041000312
-27,0000041000312
-29,0000041000312
-31,0000041000312
-31,0000041000312
-31,0000041000312
-30,0000041000312
-29,0000041000312
-28,0000041000312
-26,0000041000312
-19,0000041000312
-18,0000041000312
-11,0000041000167
-9,00000410001667
-7,00000410002394
-6,00000410002394
-5,00000410002394
-4,00000410002394
-5,00000410003122
-6,00000410003122
-8,00000410003122
-9,00000410003122
-10,0000041000312
-15,0000041000312
-21,0000041000603
-23,0000041000603
-25,0000041000603
-27,0000041000603
-26,0000041000603
-25,0000041000603
-24,0000041000603
-22,0000041000603
-20,0000041000603
-17,0000041000603
-13,0000041000458
-11,0000041000458
-1,00000010004442
-4,54747350886464E-11
0,999995899955138
2,99999589995423
4,99999589995423
5,99999589995423
6,99999589995423
5,99999589995423
4,99999589995423
2,99999589995787
0,999995899957867
-4,27462509833276E-11
-7,00000410004577
-13,0000041000458
-15,0000041000458
-18,0000041000603
-27,0000041000603
-28,0000041000603
-29,0000041000603
-31,0000041000603
-33,0000041000312
-32,0000041000894
-31,0000041000894
-29,0000041000894
-27,0000041000894
-22,0000041000894
-18,0000041000894
-14,0000041000749
-12,0000041000749
-11,0000041000749
-10,0000041000749
-9,00000410007488
-8,00000410008943
-7,00000400008867
-9,00000810009078
-10,0000081000908
-12,0000081000908
-14,0000081000908
-15,0000081000908
-16,0000081000908
-25,0000081001199
-26,0000081001199
-32,0000081001199
-34,0000081001199
-36,0000081001199
-38,0000081001199
-38,0000081001199
-38,0000081001199
-37,0000081001199
-36,0000081001199
-35,0000081001199
-33,0000081001199
-26,0000081001199
-25,0000081001199
-18,0000081001199
-16,0000081001199
-14,0000081001344
-13,0000081001344
-12,0000081001344
-11,0000081001344
-12,0000081001344
-13,0000081001344
-15,0000081001344
-16,0000081001199
-17,0000081001199
-22,0000081001199
-28,000008100149
-30,000008100149
-32,0000081001781
-34,0000081001781
-33,0000081001781
-32,0000081001781
-31,0000081001781
-29,0000081001781
-27,0000081001781
-24,0000081001781
